order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status,item_count,total_qty,order_value,top_category,signup_date,segment,risk_profile,new_user_flag,payment_fail_count,rto_flag,refund_flag,refund_amount,discount_pct_check,high_discount_flag,cod_flag,order_hour,late_night_flag,payment_fail_flag,qty_outlier_flag,order_value_zscore,high_value_flag,device_user_count,device_reuse_flag,top_risk_reasons,signal_count,week_start,risk_band,recommended_action
O000003418,S000078654,U001894,2025-12-18 01:26:55,referral,web,Dc3af3f15ad,IP5b31221337,573634.0,tier3,netbanking,NO_COUPON,2082.68,0.0,0.0,2082.68,0,placed,2,4,1041.34,Grocery,2025-08-14,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,1,1,0,0,-0.6620368297147373,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003419,S000078657,U001567,2025-12-18 16:32:37,organic,web,De030b14324,IP3eef52dfef,576422.0,tier2,card,NO_COUPON,1191.12,0.0,0.0,1191.12,0,placed,1,2,595.56,Sports,2025-06-22,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,16,0,0,0,-0.8064481362269504,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003420,S000078702,U001327,2025-12-18 16:31:55,organic,mobile,D709578778e,IPca6265952e,577965.0,tier3,card,SHIPFREE,10402.5,80.0,0.0,10322.5,0,placed,4,8,5201.25,Electronics,2025-11-29,regular,normal,0,0,0.0,0.0,0.0,0.7690459024273011,0,0,16,0,0,0,0.6855741848512387,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003421,S000078709,U002167,2025-12-18 20:40:36,search,mobile,D632e3a4149,IP6eb5fe1e77,579609.0,tier2,cod,NO_COUPON,17982.56,0.0,0.0,17982.56,0,placed,3,7,8771.95,Beauty,2025-09-10,premium,normal,0,0,0.0,0.0,0.0,0.0,0,1,20,0,0,0,1.9133618469726517,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003424,S000078760,U000247,2025-12-18 04:51:02,search,web,Da02a77f9ca,IPd7a3743c01,578018.0,tier2,cod,NO_COUPON,5472.51,0.0,0.0,5472.51,0,placed,4,7,4122.610000000001,Books,2025-12-11,value,normal,1,0,0.0,1.0,0.0,0.0,0,1,4,1,0,0,-0.1129657866505625,0,1,0,Cash on Delivery | Late Night Order | New User,4.0,2025-12-15,High,Auto-Cancel
O000003429,S000078895,U001441,2025-12-19 07:20:14,paid_social,mobile,D81e09c6ce9,IPd36b489827,574441.0,tier1,cod,SHIPFREE,5801.56,80.0,0.0,5721.56,0,placed,4,10,2079.4,Fashion,2025-09-18,regular,normal,0,0,0.0,0.0,0.0,1.3789394576631113,0,1,7,0,0,0,-0.059667589773354276,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003431,S000078951,U000567,2025-12-19 07:57:59,search,web,D3ee6f3bb71,IP006c00cf80,563967.0,tier2,upi,NO_COUPON,1066.38,0.0,0.0,1066.38,0,placed,1,1,1066.38,Fashion,2025-06-29,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,7,0,0,0,-0.8266530202216714,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003432,S000078964,U001034,2025-12-19 21:26:16,organic,web,D00d2a17d34,IPbb3e248d26,572769.0,tier2,card,NO_COUPON,11410.19,0.0,0.0,11410.19,0,placed,3,5,8306.79,Fashion,2025-12-19,regular,coupon_abuser,1,0,0.0,0.0,0.0,0.0,0,0,21,0,0,0,0.8487957621531501,0,1,0,New User,1.0,2025-12-15,Low,Flag for Review
O000003433,S000079038,U001990,2025-12-19 02:57:40,paid_social,web,D7f03be3469,IPbf444b20b6,572788.0,tier2,upi,NO_COUPON,883.63,0.0,0.0,883.63,0,placed,2,5,386.16,Grocery,2025-11-30,regular,normal,0,2,0.0,0.0,0.0,0.0,0,0,2,1,1,0,-0.8562541309322316,0,1,0,Late Night Order | Card Testing,2.0,2025-12-15,Medium,Flag for Review
O000003435,S000079084,U000133,2025-12-19 19:20:22,search,mobile,D8246ae7e03,IPffa51e60fa,569539.0,tier2,netbanking,NO_COUPON,8199.16,0.0,0.0,8199.16,0,placed,4,7,4380.03,Electronics,2025-11-14,regular,normal,0,2,0.0,0.0,0.0,0.0,0,0,19,0,1,0,0.32868602467063407,0,1,0,Card Testing,1.0,2025-12-15,Low,Flag for Review
O000003436,S000079088,U001750,2025-12-19 20:53:46,referral,mobile,Ddcdd61cf25,IPa84228073d,579501.0,tier2,upi,SHIPFREE,8822.96,80.0,0.0,8742.96,0,placed,4,9,3922.21,Home,2025-08-13,value,normal,0,2,0.0,0.0,0.0,0.9067251806649924,0,0,20,0,1,0,0.42972664224243906,0,1,0,Card Testing,1.0,2025-12-15,Low,Flag for Review
O000003437,S000079111,U000544,2025-12-19 17:57:13,organic,web,D512dbaaca8,IPb15001425c,572276.0,tier1,cod,NO_COUPON,1170.4,0.0,0.0,1170.4,0,placed,1,2,585.2,Beauty,2025-07-20,value,normal,0,0,0.0,0.0,0.0,0.0,0,1,17,0,0,0,-0.8098042785739972,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003438,S000079115,U001663,2025-12-19 15:06:25,paid_social,web,D3f323bb00c,IP681785718f,574597.0,tier1,card,NO_COUPON,925.77,0.0,0.0,925.77,0,placed,3,4,828.2099999999999,Grocery,2025-09-10,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,15,0,0,0,-0.8494284630507378,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003439,S000079119,U001932,2025-12-19 11:06:37,search,web,D12861a9830,IPf6faf4f6a7,576074.0,tier1,card,NO_COUPON,8679.77,0.0,0.0,8679.77,0,placed,2,5,3908.12,Sports,2025-10-27,premium,normal,0,0,0.0,0.0,0.0,0.0,0,0,11,0,0,0,0.4065333013798122,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003440,S000079122,U002593,2025-12-19 09:30:59,search,mobile,D1da0c88c1c,IPdee4c335ec,579501.0,tier2,upi,NO_COUPON,357.6,0.0,86.21,443.81,0,placed,1,2,178.8,Books,2025-12-15,value,normal,1,0,0.0,1.0,410.67,0.0,0,0,9,0,0,0,-0.9414583567438645,0,1,0,New User | Refund History,2.0,2025-12-15,Medium,Flag for Review
O000003441,S000079189,U001673,2025-12-19 01:54:27,organic,web,D6a6e0577dd,IP0aedf866b9,563966.0,tier2,card,NO_COUPON,1760.2,0.0,0.0,1760.2,0,placed,1,2,880.1,Electronics,2025-07-06,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,-0.7142708443902034,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003442,S000079198,U001930,2025-12-19 11:16:50,organic,mobile,D_RING_02,IP_RING_SHAR,563967.0,tier3,card,NO_COUPON,4065.96,0.0,0.0,4065.96,0,placed,3,8,1771.1599999999999,Books,2025-07-01,value,coupon_abuser,0,0,1.0,1.0,4065.96,0.0,0,0,11,0,0,0,-0.3407931041331251,0,12,1,RTO History | Refund History | Device Shared 3+ Accounts,3.0,2025-12-15,High,Hold + Manual Review
O000003443,S000079254,U001778,2025-12-19 15:40:40,search,web,D9731f30b74,IP751d137faa,575438.0,tier2,upi,SHIPFREE,18008.96,80.0,0.0,17928.96,0,placed,3,6,6459.74,Electronics,2025-11-01,regular,high_refunder,0,0,0.0,0.0,0.0,0.444223319947404,0,0,15,0,0,0,1.91763801289746,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003444,S000079300,U002539,2025-12-19 11:16:20,paid_social,web,D0bc9183c1f,IPc73fbff1fd,563967.0,tier2,upi,NO_COUPON,1307.36,0.0,0.0,1307.36,0,placed,1,2,653.68,Home,2025-11-30,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,11,0,0,0,-0.7876200480792322,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003445,S000079337,U002415,2025-12-19 06:35:10,search,mobile,D924548dffd,IP04020eb3ef,572149.0,tier2,card,NO_COUPON,9122.99,0.0,0.0,9122.99,0,placed,4,9,4524.71,Grocery,2025-11-11,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0,0.47832429612199784,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003446,S000079352,U000101,2025-12-19 23:48:02,organic,mobile,Dde9d84207a,IP2e73f44ccb,569539.0,tier1,card,NO_COUPON,2590.59,0.0,0.0,2590.59,0,placed,1,3,863.53,Sports,2025-12-08,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,23,1,0,0,-0.5797676086969502,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003447,S000079358,U002574,2025-12-19 04:30:41,organic,web,D2715da5673,IPbe3b4fcf64,577899.0,tier2,cod,NO_COUPON,1467.11,0.0,0.0,1467.11,0,placed,2,3,1161.38,Books,2025-08-27,regular,coupon_abuser,0,0,1.0,1.0,0.0,0.0,0,1,4,1,0,0,-0.7617443849546798,0,1,0,Cash on Delivery | Late Night Order | RTO History,4.0,2025-12-15,High,Auto-Cancel
O000003448,S000079365,U002253,2025-12-19 13:22:53,referral,web,Db70623ca17,IPf39972ac15,572398.0,tier3,card,NO_COUPON,10110.24,0.0,0.0,10110.24,0,placed,3,6,5092.9400000000005,Home,2025-06-18,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,13,0,0,0,0.6382350843518225,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003449,S000079368,U001475,2025-12-19 20:35:27,search,web,D54df9a58ee,IPab17879240,579260.0,tier2,card,NO_COUPON,3516.06,0.0,0.0,3516.06,0,placed,3,4,2864.99,Home,2025-07-18,premium,normal,0,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,-0.42986369663510593,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003450,S000079378,U002054,2025-12-19 08:44:54,email,mobile,D331711c8af,IPe990de740d,563967.0,tier2,card,NO_COUPON,15679.34,0.0,0.0,15679.34,0,placed,3,8,6202.83,Home,2025-07-12,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1.540295525709854,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003451,S000079402,U002997,2025-12-19 11:17:13,referral,mobile,D1ee51c99b2,IP6e55904c40,563967.0,tier2,cod,NO_COUPON,7096.14,0.0,0.0,7096.14,0,placed,3,3,7096.139999999999,Fashion,2025-08-23,premium,normal,0,0,0.0,0.0,0.0,0.0,0,1,11,0,0,0,0.15002327700463142,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003453,S000079433,U000739,2025-12-19 06:08:58,organic,web,D236838e2b9,IP22adc4cb70,575842.0,tier1,upi,NO_COUPON,2177.58,0.0,0.0,2177.58,0,placed,2,2,2177.58,Home,2025-11-10,regular,normal,0,0,1.0,0.0,0.0,0.0,0,0,6,0,0,0,-0.6466653090229061,0,1,0,RTO History,1.0,2025-12-15,Low,Flag for Review
O000003455,S000079455,U001769,2025-12-20 09:07:25,referral,mobile,D7a11a8d2f2,IP6a51eeaab7,579884.0,tier2,card,NO_COUPON,1746.95,0.0,0.0,1746.95,0,placed,2,3,1146.0100000000002,Fashion,2025-11-11,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,9,0,0,0,-0.7164170261517077,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003456,S000079475,U000754,2025-12-20 04:34:15,paid_social,web,D3908fe7735,IP9f6c0c9e66,565285.0,tier1,upi,NO_COUPON,3385.47,0.0,0.0,3385.47,0,placed,1,3,1128.49,Fashion,2025-06-19,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,4,1,0,0,-0.4510161401245289,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003457,S000079501,U001375,2025-12-20 01:32:40,search,mobile,D_RING_05,IP_RING_SHAR,565894.0,tier2,cod,NO_COUPON,20916.4,0.0,0.0,20916.4,0,placed,4,8,10458.2,Electronics,2025-05-25,regular,coupon_abuser,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,2.3885734620044965,0,8,1,Cash on Delivery | Late Night Order | Device Shared 3+ Accounts,3.0,2025-12-15,High,Hold + Manual Review
O000003458,S000079520,U002957,2025-12-20 21:29:37,search,mobile,Dd6ccb20a3b,IPac5089c436,572769.0,tier2,netbanking,NO_COUPON,2158.26,0.0,0.0,2158.26,0,placed,1,3,719.42,Beauty,2025-10-14,premium,normal,0,0,0.0,0.0,0.0,0.0,0,0,21,0,0,0,-0.6497946849951524,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003459,S000079528,U001127,2025-12-20 21:50:07,paid_social,mobile,D54cd5d8bbf,IP266c2f4033,579266.0,tier2,card,NO_COUPON,15708.08,0.0,0.0,15708.08,0,placed,4,10,6619.82,Fashion,2025-09-24,regular,high_refunder,0,1,0.0,0.0,0.0,0.0,0,0,21,0,0,0,1.5449507154325433,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003461,S000079551,U001302,2025-12-20 17:53:06,search,mobile,Debf5ce350d,IP8b68154fcd,574621.0,tier1,card,NO_COUPON,8376.86,0.0,0.0,8376.86,0,placed,4,9,3090.84,Home,2025-12-11,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,17,0,0,0,0.3574691566720926,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003462,S000079552,U002225,2025-12-20 02:54:54,email,mobile,D7d2e835503,IP48dfcd4de5,575439.0,tier1,upi,NO_COUPON,1724.05,0.0,0.0,1724.05,0,placed,1,1,1724.05,Fashion,2025-06-25,regular,normal,0,2,0.0,0.0,0.0,0.0,0,0,2,1,1,0,-0.7201262761395152,0,1,0,Late Night Order | Card Testing,2.0,2025-12-15,Medium,Flag for Review
O000003463,S000079579,U002106,2025-12-20 02:11:16,email,web,D4893bf3378,IP24df6e95bf,563967.0,tier2,netbanking,NO_COUPON,14802.38,0.0,0.0,14802.38,0,placed,3,7,5302.42,Home,2025-09-28,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,1.3982490685348452,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003464,S000079623,U002651,2025-12-20 11:37:43,email,mobile,D95b9ef3cc9,IP2c60eaef73,577522.0,tier1,card,NO_COUPON,15669.29,0.0,0.0,15669.29,0,placed,4,7,8114.219999999999,Electronics,2025-08-18,regular,normal,0,0,1.0,1.0,15669.29,0.0,0,0,11,0,0,0,1.5386676670907509,0,1,0,RTO History | Refund History,2.0,2025-12-15,Medium,Flag for Review
O000003465,S000079666,U000015,2025-12-20 07:23:11,referral,web,Dabfc50ad8d,IP975e0d5f07,574621.0,tier3,cod,NO_COUPON,4128.24,0.0,0.0,4128.24,0,placed,2,4,2064.12,Grocery,2025-09-23,regular,rto_prone,0,0,0.0,1.0,0.0,0.0,0,1,7,0,0,0,-0.33070523997414464,0,1,0,Cash on Delivery | Refund History,2.0,2025-12-15,Medium,Call Verification
O000003466,S000079675,U002626,2025-12-20 09:17:42,paid_social,mobile,D66b54bc3be,IP0d2ec31515,574597.0,tier2,cod,CPN012,3352.2,300.0,0.0,3052.2,0,placed,3,7,1394.96,Grocery,2025-10-31,premium,coupon_abuser,0,0,0.0,0.0,0.0,8.949346697691068,0,1,9,0,0,0,-0.45640508104567984,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003467,S000079742,U002034,2025-12-20 12:15:38,search,mobile,D2286056c2c,IPbe153e3e81,577970.0,tier2,card,NO_COUPON,3327.54,0.0,0.0,3327.54,0,placed,3,4,1919.2499999999998,Home,2025-12-19,regular,normal,1,0,0.0,0.0,0.0,0.0,0,0,12,0,0,0,-0.4603994087618079,0,1,0,New User,1.0,2025-12-15,Low,Flag for Review
O000003468,S000079759,U002289,2025-12-20 10:49:06,search,mobile,Dfed4c88962,IP170fec585b,571631.0,tier1,cod,NO_COUPON,4405.05,0.0,0.0,4405.05,0,placed,2,5,1774.6999999999998,Fashion,2025-10-12,value,rto_prone,0,0,0.0,0.0,0.0,0.0,0,1,10,0,0,0,-0.28586866839663355,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003469,S000079775,U002693,2025-12-20 12:37:20,organic,mobile,D24dad98def,IP9e26bdb08b,579884.0,tier2,netbanking,NO_COUPON,85.69,0.0,41.11,126.8,0,placed,1,1,85.69,Grocery,2025-09-25,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,12,0,0,0,-0.985501246009574,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003471,S000079826,U001564,2025-12-20 06:06:44,referral,web,D117f80ed2d,IPa940bad153,565285.0,tier2,upi,NO_COUPON,8156.35,0.0,0.0,72495.19,0,placed,2,5,3148.69,Home,2025-06-30,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0,0.3217518328812001,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003472,S000079840,U001766,2025-12-20 02:32:40,referral,mobile,D09f911c88e,IPf571928a3b,569190.0,tier2,cod,NO_COUPON,6196.85,0.0,0.0,6196.85,0,placed,3,7,2184.21,Books,2025-11-07,value,normal,0,0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0.004359896151555706,0,1,0,Cash on Delivery | Late Night Order,2.0,2025-12-15,Medium,Call Verification
O000003473,S000079857,U000395,2025-12-20 18:23:10,email,web,D78d152827f,IP081ab15548,573828.0,tier2,card,NO_COUPON,2406.7,0.0,0.0,2406.7,0,placed,2,3,1303.5,Beauty,2025-09-21,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,18,0,0,0,-0.6095533720269908,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003474,S000079881,U002243,2025-12-20 10:20:41,email,web,Df4a0fd7cd0,IPf64b333b94,579266.0,tier2,upi,NO_COUPON,7257.71,0.0,0.0,7257.71,0,placed,4,6,4646.68,Home,2025-06-16,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,10,0,0,0,0.1761937364164245,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003475,S000079886,U002107,2025-12-20 04:02:03,search,web,D93de5c086d,IPfdeef7937d,578600.0,tier1,card,NO_COUPON,6763.28,0.0,0.0,6763.28,0,placed,4,5,5422.04,Beauty,2025-12-10,premium,normal,0,0,0.0,0.0,0.0,0.0,0,0,4,1,0,0,0.09610795163600187,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003476,S000079933,U001061,2025-12-20 07:20:35,referral,web,Dcf41170787,IP069baa132e,575842.0,tier2,cod,NO_COUPON,1195.28,0.0,0.0,1195.28,0,placed,1,2,597.64,Beauty,2025-09-20,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,7,0,0,0,-0.8057743161418291,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003477,S000079935,U000734,2025-12-20 04:14:29,email,mobile,Df3282c6771,IP08e6488a9b,573709.0,tier3,wallet,NO_COUPON,1802.82,0.0,0.0,1802.82,0,placed,1,3,600.94,Fashion,2025-06-14,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,4,1,0,0,-0.7073674280373493,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003478,S000079937,U002539,2025-12-20 02:46:36,referral,mobile,D0bc9183c1f,IPdf0b8c9173,563967.0,tier2,cod,NO_COUPON,14205.39,0.0,0.0,14205.39,0,placed,4,8,9338.07,Fashion,2025-11-30,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,1.301551027040469,0,1,0,Cash on Delivery | Late Night Order,2.0,2025-12-15,Medium,Call Verification
O000003479,S000079938,U002403,2025-12-20 08:16:21,organic,web,D1b23cdad4d,IPd8d633d836,579609.0,tier1,card,NO_COUPON,3672.89,0.0,0.0,3672.89,0,placed,3,6,1917.7600000000002,Beauty,2025-09-14,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,8,0,0,0,-0.40446100337799434,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003480,S000080050,U002445,2025-12-20 02:57:16,referral,web,Db036d80913,IP86c4ce6787,578963.0,tier1,cod,NO_COUPON,1812.74,0.0,0.0,1812.74,0,placed,1,2,906.37,Fashion,2025-10-13,value,normal,0,0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,-0.7057606262959061,0,1,0,Cash on Delivery | Late Night Order,2.0,2025-12-15,Medium,Call Verification
O000003481,S000080063,U000623,2025-12-21 07:00:25,email,web,D4d2b86f3ec,IP700c730e12,577965.0,tier2,card,NO_COUPON,6456.38,0.0,0.0,6456.38,0,placed,4,8,3879.67,Books,2025-09-25,regular,normal,0,1,0.0,0.0,0.0,0.0,0,0,7,0,0,0,0.046397522760101007,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003482,S000080084,U001361,2025-12-21 16:47:47,organic,mobile,D8b4bc3767f,IPb21dcd7c5a,569190.0,tier2,card,NO_COUPON,482.13,0.0,92.16,574.29,0,placed,1,1,482.13,Beauty,2025-11-25,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,16,0,0,0,-0.9212874877053636,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003483,S000080085,U001314,2025-12-21 06:29:32,paid_social,web,D6046d2c8a0,IP5c6e9f9379,575842.0,tier1,netbanking,NO_COUPON,1559.2,0.0,0.0,1559.2,0,placed,2,2,1559.2,Grocery,2025-10-01,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0,-0.7468280167722694,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003484,S000080098,U000757,2025-12-21 14:30:55,organic,mobile,Dc76dab6371,IP199e59701f,574252.0,tier2,card,NO_COUPON,8670.12,0.0,0.0,8670.12,0,placed,4,7,4691.88,Home,2025-07-16,premium,card_tester,0,2,0.0,0.0,0.0,0.0,0,0,14,0,1,0,0.4049702331535091,0,1,0,Card Testing,1.0,2025-12-15,Low,Flag for Review
O000003485,S000080115,U003061,2025-12-21 23:19:42,search,web,Dfe54fe6aaf,IP290edca44b,572398.0,tier2,netbanking,NO_COUPON,16581.43,0.0,0.0,16581.43,0,placed,4,8,6275.83,Home,2025-08-30,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,23,1,0,0,1.6864124393125308,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003486,S000080119,U001584,2025-12-21 22:27:38,email,web,D60208c8cd1,IPb17cf46197,568518.0,tier3,cod,CPN008,6993.05,150.0,0.0,6843.05,0,placed,3,5,3613.07,Home,2025-07-21,regular,normal,0,0,0.0,0.0,0.0,2.1449868083311285,0,1,22,0,0,0,0.13332517302021749,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003487,S000080176,U000148,2025-12-21 19:15:51,organic,web,Da0ab7ea370,IP3f924328fe,579609.0,tier3,upi,NO_COUPON,2022.25,0.0,0.0,2022.25,0,placed,2,2,2022.25,Electronics,2025-11-04,regular,normal,0,0,0.0,1.0,1781.06,0.0,0,0,19,0,0,0,-0.6718250383070171,0,1,0,Refund History,1.0,2025-12-15,Low,Flag for Review
O000003488,S000080188,U000901,2025-12-21 02:56:12,email,web,De4fa120d7d,IPe95276d7d8,572149.0,tier2,card,CPN014,27482.92,120.0,0.0,27362.92,0,placed,4,10,10233.99,Grocery,2025-07-30,regular,normal,0,0,0.0,0.0,0.0,0.43663482628483435,0,0,2,1,0,0,3.452191987329295,1,1,0,Late Night Order | Abnormal Order Value,2.0,2025-12-15,Medium,Flag for Review
O000003489,S000080209,U002686,2025-12-21 12:46:54,organic,web,D0a9cce29ff,IP8a6bc8413e,579260.0,tier1,netbanking,NO_COUPON,825.36,0.0,0.0,825.36,0,placed,1,1,825.36,Fashion,2025-07-24,premium,normal,0,0,0.0,0.0,0.0,0.0,0,0,12,0,0,0,-0.8656924714033908,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003490,S000080217,U002649,2025-12-21 18:54:18,search,mobile,Dd9941f930d,IP5cfc7d8bd8,573709.0,tier3,cod,NO_COUPON,4619.63,0.0,0.0,4619.63,0,placed,4,6,2737.82,Fashion,2025-06-11,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,18,0,0,0,-0.251111862179003,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003491,S000080224,U002546,2025-12-21 19:29:17,search,mobile,D1c2b25d161,IP14838cc1d7,575614.0,tier3,card,NO_COUPON,397.24,0.0,75.94,473.18,0,placed,1,2,198.62,Grocery,2025-07-03,premium,normal,0,0,0.0,0.0,0.0,0.0,0,0,19,0,0,0,-0.9350376288173715,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003492,S000080236,U001800,2025-12-21 16:56:51,email,mobile,D2c07250792,IPdd7f52cf7b,569190.0,tier2,cod,NO_COUPON,5905.78,0.0,0.0,5905.78,0,placed,3,7,3921.36,Home,2025-07-30,regular,normal,0,0,0.0,0.0,0.0,0.0,0,1,16,0,0,0,-0.04278645292928011,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003495,S000080298,U002755,2025-12-21 08:06:23,email,web,D3dd585d49c,IP34df8e705a,575674.0,tier2,upi,NO_COUPON,8898.09,0.0,0.0,8898.09,0,placed,3,6,3811.5,Home,2025-12-08,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0.44189589777012395,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003497,S000080340,U002478,2025-12-21 15:35:08,organic,mobile,D937775b1aa,IPfd5b41758d,579501.0,tier2,card,NO_COUPON,5759.48,0.0,0.0,5759.48,0,placed,2,5,2494.51,Beauty,2025-07-29,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,15,0,0,0,-0.06648353909592825,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003498,S000080350,U002995,2025-12-21 23:03:51,organic,mobile,D84aa13c848,IP30876ce44c,577965.0,tier3,card,NO_COUPON,6982.6,0.0,0.0,6982.6,0,placed,3,6,3135.35,Fashion,2025-10-23,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,23,1,0,0,0.1316325240083141,0,1,0,Late Night Order,1.0,2025-12-15,Low,Flag for Review
O000003499,S000080353,U000487,2025-12-21 05:35:33,search,web,D5ca723a2e3,IP828aecc4cd,569539.0,tier2,wallet,NO_COUPON,7783.92,0.0,0.0,7783.92,0,placed,4,11,3043.68,Fashion,2025-11-05,regular,normal,0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0.26142711790481754,0,1,0,,0.0,2025-12-15,Low,Flag for Review
O000003500,S000080409,U000250,2025-12-21 22:47:48,paid_social,web,D6659234067,IP97021b39b1,577742.0,tier3,cod,CPN012,16427.94,300.0,0.0,16127.94,0,placed,1,3,5475.98,Electronics,2025-12-08,value,normal,0,0,0.0,0.0,0.0,1.8261571444745963,0,1,22,0,0,0,1.6615507458353,0,1,0,Cash on Delivery,1.0,2025-12-15,Low,Flag for Review
O000003501,S000080453,U000166,2025-12-21 14:03:08,search,mobile,Dd7a24b8a45,IPe07e34a563,563966.0,tier2,upi,NO_COUPON,15860.69,0.0,0.0,15860.69,0,placed,4,6,12720.76,Electronics,2025-07-06,value,normal,0,0,0.0,0.0,0.0,0.0,0,0,14,0,0,0,1.5696698700456135,0,1,0,,0.0,2025-12-15,Low,Flag for Review
